cleaned_text	lemm_text
Ох, она так прекрасна! Потрясающе.	ох прекрасный потрясающе
Заставляет забыть все неприятности!	заставлять забыть неприятность
Всем хорошо видно?	весь видно
- Томми! Проснись! Томми, ну же! - Что случилось?	томми проснуться томми же что случиться
Где Магпи?	где магпить
Мы даже не знаем откуда начать, слишком поздно.	мы знать откуда начать слишком поздно
Никогда не бывает поздно! Как говорил один мудрец.	никогда бывать поздно как говорить мудрец
Вроде, Кайл. У нее большие планы. Она будет нуждаться в...	вроде кайло у большой план она нуждаться в
Ей надо забрать половину жителей!	она забрать половина житель
- Миллионы и миллионы людей. Где мы сейчас? - Холм Максвелл.	миллион миллион человек где сейчас холм максвелл
Холм Максвелл... Холм Максвелл! Что означает... Александровский Дворец!	холм максвелл холм максвелл что означать александровский дворец
Самый большой теле-передатчик в Северном Лондоне!	самый большой телепередатчик северный лондон
- Поэтому она выбрала это место! - И что нам теперь делать?!	поэтому выбрать это место и мы делать
Несколько покупок.	несколько покупка
Это то что надо?	это надо
Идеально! Хотя, нужно еще кое-что.	идеально хотя нужно коечто
Взял! Пойдем!	взять пойти
Я не могу сделать этого!	я мочь сделать это
Пожалуйста... не заставляйте меня...	пожалуйста заставлять я
Близится время!	близиться время
Покорми меня!	покормить я
Покорми меня!	покормить я
- Вот! - Поспешим!	вот поспешить
Стойте! Суда вход только по...? О! Простите меня, сэр!	стоять суд вход по о простить я сэр
- Разве Вы не должны быть на Коронации? - Они оставили для меня место!	разве вы должный коронация они оставить место
- За кого он Вас принял? - За Короля Бельгии, очевидно.	за кто вы принять за король бельгия очевидно
Следи что бы не отключилось. Не позволяй никому дотрагиваться, Томми! Все зависит от этого, понимаешь?	следить отключиться не позволять никто дотрагиваться томми весь зависеть это понимать
Вы можете убиться! Ваше Величество!	вы мочь убиться ваш величество
О, наконец!	о наконец
Наконец!	наконец
Энергия насыщается!	энергия насыщаться
Слишком поздно.	слишком поздно
Слишком поздно для всех нас.	слишком поздно мы
Я скушаю Вас, Доктор!	я скушать вы доктор
- Я не позволю Вам этого, Магпи. - Помогите мне, Доктор!	я позволить вы это магпить помочь я доктор
Оно жжет!	оно жечь
Заберет мое лицо и душу!	забрать мой лицо душить
Вы не остановите Энергию.	вы остановить энергия
Скоро все станут мной.	скоро стать я
Не надо. Больше не надо.	не надо большой надо
Вы обещали мне мир!	вы обещать мир
Вы не заслуживаете мира.	вы заслуживать мир
Свеча может сгореть с двух сторон.	свеча сгореть два сторона
Вы сами этого хотели, миссис.	вы сам хотеть миссис
Вы не должны были поглощать бедного Магпи.	вы должный поглощать бедный магпить
Резиновые подошвы. Благословляю их!	резиновый подошва благословлять они
О, дорогой. У Вас тоже был план, но что-то пошло не так, Доктор?	о дорогой у вы план чтоть пошло так доктор
Не-е-ет!	нееет
Все кончено и не в Вашу пользу.	весь конченый ваш польза
- Что я пропустил? - Доктор! Что случилось?	что пропустить доктор что случиться
Закончено. Электрическое существо. Телевизионная технология.	закончить электрический существо телевизионный технология
Умный пришелец, это я о себе.	умный пришелец это себя
Я изменил приемник обратно в передатчик, и заманил в эту ловушку Энергию.	я изменить приёмник обратно передатчик заманить ловушка энергия
Изобрел видео раньше на 30 лет.	изобрести видео ранний 30 год
Бетамакс!	бетамакс
О, посмотри!	о посмотреть
Боже, храни Королеву, а?	бог хранить королева а
# Боже, храни Королеву... #	бог хранить королева
Это мой внук!	это внук
Это никогда не было твоим домом он записан на имя моей матери.	это твой дом записать имя мой матерь
И от ее имени, Я говорю тебе...	и имя я говорить ты
Вон!	вон
Мы можем спуститься по Аллее. Присоединится к толпам.	мы мочь спуститься аллея присоединиться толпа
Не-а, это будет лишним.	неа это лишний
- История здесь творится. - Внутренний подход. - Точно.	история твориться внутренний подход точно
А оно... Та штука... Поймана в ловушку.	а оно тот штука поймать ловушка
- На кассете? - Надеюсь. Просто надо держать ее подальше.	на кассета надеяться просто держать далёкий
Я использую свои знания в транс-темпоральных методах,	я использовать свой знание транстемпоральный метод
- что б нейтрализовать остаточный электронный образец. - Ты, что?	б нейтрализовать остаточный электронный образец ты что
- Я собираюсь испортить пленку. - Позволь мне, у меня всегда так выходит!	я собираться испортить плёнка позволить я выходить
Томми, хочешь скутер. Небольшой подарок.	томми хотеть скутер небольшой подарок
Лучше всего, держи это в гараже в течение нескольких лет.	хороший всего держать это гараж течение несколько год
Еще одно избавление.	ещё один избавление
Это всегда так, Томми? Новый монарх, новая эра, новый мир.	это так томми новый монарх новый эра новый мир
Тут нет места таким людям как Эдди Коннолли.	тут место такой человек эдди коннолли
Точно. Он заслужил это.	точно он заслужить это
Томми. Догони его	томми догнать
Зачем?	зачем
- Он твой отец. - Он идиот.	он твой отец он идиот
Конечно, но он всетаки твой отец.	конечно всетаки твой отец
Ты умен.	ты умный
Достаточно умен что бы спасать мир. Так не останавливайся на этом. Иди.	достаточно умный спасать мир так останавливаться это идти
Перевод: Begon (begon@yandex.ru)	перевод begon begonyandexru
